1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2022,9450WSCSTGCASTG,110001127165,US COAST GUARD BASE ALAMEDA,COAST GUARD ISLAND,ALAMEDA,ALAMEDA,CA,94501,"","",37.779990,-122.246010,NAD83,US DEPARTMENT OF HOMELAND SECURITY,NA,US DEPARTMENT OF HOMELAND SECURITY,YES,999,Other,"","","","","","",541330,541611,"","","","",1322220757405,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1399.000000,0.000000,0.000000,0.000000,1399.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1399.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1399.000000,0.000000,0.000000,1399.000000,"",ACTIVITY,1.000000
2022,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,"","",33.809900,-118.238300,NAD83,TESORO CORP,008133480,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1322221141207,Diethanolamine,NO,0000111422,111-42-2,27516,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,310.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,311.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,311.000000,0.000000,0.000000,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,310.000000,"",PRODUCTION,1.040000
2022,90744TSCRF150PI,110000607371,PHILLIPS 66 LOS ANGELES REFINERY MARINE TERMINAL,150 PIER A ST,WILMINGTON,LOS ANGELES,CA,90744,"","",33.754914,-118.270655,NAD83,PHILLIPS 66,078423447,PHILLIPS 66 CO,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1322221164407,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",ACTIVITY,1.050000
2022,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,"","",33.809900,-118.238300,NAD83,TESORO CORP,008133480,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1322221185616,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,74.000000,2100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2174.000000,310.000000,0.000000,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3276.000000,2963.000000,0.000000,0.000000,415.000000,0.000000,0.000000,6964.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6964.000000,9138.000000,0.000000,0.000000,2200.000000,6400.000000,520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9120.000000,"",PRODUCTION,0.990000
2022,90040THMCC5501E,110000902621,ENGINEERED POLYMER SOLUTIONS INC,5501 E SLAUSON AVE,CITY OF COMMERCE,LOS ANGELES,CA,90040,"","",33.987111,-118.165944,NAD83,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,"","","","","","",325510,"","","","","",1322221231893,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8542.000000,0.000000,8542.000000,0.000000,8542.000000,3.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8542.000000,8545.000000,"",PRODUCTION,1.020000
2022,92138NTNLSHARBO,110014337413,GENERAL DYNAMICS (NASSCO),2798 HARBOR DR,SAN DIEGO,SAN DIEGO,CA,92113,"","",32.691090,-117.133700,NAD83,GENERAL DYNAMICS CORP,009158932,GENERAL DYNAMICS CORP,NO,336,Transportation Equipment,"","","","","","",336611,"","","","","",1322221220128,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,28000.000000,790.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28790.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5500.000000,5500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5500.000000,28790.000000,0.000000,0.000000,29000.000000,0.000000,0.000000,0.000000,5500.000000,0.000000,0.000000,29000.000000,0.000000,63500.000000,"",PRODUCTION,0.920000
2022,91746MCLNC420SO,110000477948,TEKNOR APEX CO,420 SO 6TH AVE,CITY OF INDUSTRY,LOS ANGELES,CA,91746,"","",34.032590,-117.982950,NAD83,TEKNOR APEX CO,045367968,TEKNOR APEX CO,NO,325,Chemicals,"","","","","","",325991,"","","","","",1322220968857,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426,NO,TRI,NO,Metal complound categories,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2022,9073WJNKVC73BER,110070814166,THE JANKOVICH CO SAN PEDRO FIXED FACILITY,73 BERTH,SAN PEDRO,LOS ANGELES,CA,90731,"","",33.727846,-118.274206,NAD83,NORTHSTAR ENERGY LLC,079329957,NORTHSTAR ENERGY LLC,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1322220970622,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.001648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009816,0.000000,0.000000,0.009816,0.000000,0.009816,0.001648,0.000000,0.000000,0.001648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009816,0.011464,"",ACTIVITY,0.830000
2022,9366WBSLTX121GL,110040367091,BASALITE CONCRETE PRODUCTS,1201 GOLDEN STATE BLVD,SELMA,FRESNO,CA,93662,"","",36.559958,-119.605112,NAD83,PACIFIC COAST BUILDING PRODUCTS,129072125,PACIFIC COAST BUILDING PRODUCTS,NO,327,Nonmetallic Mineral Product,"","","","","","",327331,"","","","","",1322221042753,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000400,0.004500,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008900,0.000000,0.000000,0.008900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008900,"",ACTIVITY,1.020000
2022,91719MXXXX8500M,110000477467,3M CO - CORONA,18750 MINNESOTA RD,CORONA,RIVERSIDE,CA,92881,"","",33.849160,-117.506070,NAD83,3M CO,006173082,3M CO,NO,327,Nonmetallic Mineral Product,"","","","","","",327999,"","","","","",1322221031091,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,10.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.050000,0.000000,0.000000,10.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.050000,"",PRODUCTION,0.930000
2022,90806DGNGT2350H,110055685450,TESORO HATHAWAY TERMINAL,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,90755,"","",33.799610,-118.155711,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1322221095490,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,160.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,186.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,64.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.000000,12.000000,0.000000,170.000000,0.000000,0.000000,182.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,247.000000,251.000000,0.000000,0.000000,190.000000,65.000000,0.000000,0.000000,0.000000,0.000000,180.000000,44.000000,0.000000,479.000000,"",PRODUCTION,1.120000
2022,90810SHLND20915,110009552135,UNIVAR SOLUTIONS CARSON CA,20915 SOUTH WILMINGTON AVE,CARSON,LOS ANGELES,CA,90810,"","",33.839651,-118.236627,NAD83,UNIVAR SOLUTIONS USA INC,102971785,UNIVAR SOLUTIONS USA INC,NO,4246,Chemical Wholesalers,"","","","","","",424690,"","","","","",1322221188220,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,49.830000,10.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,241.500000,0.000000,0.000000,241.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,241.500000,302.020000,0.000000,0.000000,60.520000,0.000000,241.500000,0.000000,0.000000,0.000000,0.000000,254.000000,0.000000,556.020000,"",PRODUCTION,1.690000
2022,90040VPKSN2600S,110012702156,UNIVAR SOLUTIONS USA INC.,2600 S GARFIELD AVE,COMMERCE,LOS ANGELES,CA,90040,"","",33.992500,-118.133056,NAD83,UNIVAR USA INC,102971785,UNIVAR SOLUTIONS USA INC,NO,4246,Chemical Wholesalers,"","","","","","",424690,"","","","","",1322221188826,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2022,9565WNSNCM334PE,110070414560,UNISON COMFORT TECHNOLOGIES - CALIFORNIA,3034 PEACEKEEPER WAY,MCCLELLAN,SACRAMENTO,CA,95652,"","",38.656350,-121.389102,NAD83,GREENHECK FAN CORP,006136360,GREENHECK FAN CORP,NO,333,Machinery,"","","","","","",333413,"","","","","",1322220641981,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,0.000000
2022,92138NTNLSHARBO,110014337413,GENERAL DYNAMICS (NASSCO),2798 HARBOR DR,SAN DIEGO,SAN DIEGO,CA,92113,"","",32.691090,-117.133700,NAD83,GENERAL DYNAMICS CORP,009158932,GENERAL DYNAMICS CORP,NO,336,Transportation Equipment,"","","","","","",336611,"","","","","",1322221220181,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.800000,75.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,471.800000,471.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,471.800000,75.700000,0.000000,0.000000,75.700000,0.000000,0.000000,0.000000,471.800000,0.000000,0.000000,0.000000,0.000000,547.500000,"",PRODUCTION,0.920000
2022,94553SHLLL3485P,110000483245,MARTINEZ REFINING CO LLC,3485 PACHECO BLVD,MARTINEZ,CONTRA COSTA,CA,94553,"","",38.016594,-122.115392,NAD83,PBF ENERGY INC,078463170,PBF ENERGY INC,NO,324,Petroleum,"","","","","","",324110,424710,"","","","",1322221290430,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1100.000000,1300.000000,41.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,2449.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,324.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,324.000000,0.000000,0.000000,22.000000,0.000000,0.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,347.000000,2773.000000,0.000000,0.000000,2400.000000,320.000000,0.000000,0.000000,0.000000,0.000000,21.000000,27000.000000,0.060000,29741.060000,"",PRODUCTION,1.120000
2022,94080HTCNT21121,110000482512,HEAT & CONTROL INC,21121 CABOT BLVD,HAYWARD,ALAMEDA,CA,94545,"","",37.645190,-122.137500,NAD83,HEAT & CONTROL INC,009118497,HEAT & CONTROL INC,NO,333,Machinery,"","","","","","",333241,"","","","","",1322220752289,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19979.000000,0.000000,0.000000,0.000000,19979.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19979.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19979.000000,0.000000,0.000000,19979.000000,"",PRODUCTION,0.630000
2022,91006NMLDB36LAP,110002141771,DANCO ANODIZING (DBA DANCO METAL SURFACING),36 LA PORTE ST,ARCADIA,LOS ANGELES,CA,91006,"","",34.144470,-118.029600,NAD83,DANCO ANODIZING,054852439,DANCO ANODIZING,NO,332,Fabricated Metals,"","","","","","",332813,"","","","","",1322220763559,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26954.000000,0.000000,26954.000000,"",PRODUCTION,0.950000
2022,9261WTCHNT9WRIG,110055129230,ATI FORGED PRODUCTS,9 WRIGLEY,IRVINE,ORANGE,CA,92618,"","",33.639970,-117.720250,NAD83,ALLEGHENY TECHNOLOGIES INC,949262737,ALLEGHENY TECHNOLOGIES INC,NO,332,Fabricated Metals,"","","","","","",332112,"","","","","",1322221353547,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.000000,0.000000,0.000000,0.000000,0.000000,98.600000,0.000000,155.600000,0.000000,0.000000,4.400000,0.000000,0.000000,4.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.000000,155.600000,0.000000,0.000000,0.000000,57.000000,98.600000,0.000000,0.000000,0.000000,4.400000,0.000000,0.000000,160.000000,"",PRODUCTION,1.050000
2022,90723PRMNT14700,110000475940,ALTAIR PARAMOUNT LLC,14700 DOWNEY AVE,PARAMOUNT,LOS ANGELES,CA,90723,"","",33.899645,-118.151410,NAD83,WORLD ENERGY LLC,081295948,WORLD ENERGY LLC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1322221311018,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,18.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,151.310000,0.000000,0.000000,151.310000,0.000000,0.000000,0.000000,0.000000,50.660000,0.000000,0.000000,0.000000,4.912000,55.572000,0.000000,206.882000,69.000000,0.000000,0.000000,69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,151.310000,0.000000,55.572000,275.882000,"",PRODUCTION,1.500000
2022,90023MVCCH4100E,110000473498,AMVAC CHEMICAL CORP,4100 E WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,CA,90023,"","",34.009444,-118.188056,NAD83,AMERICAN VANGUARD CORP,049343924,AMERICAN VANGUARD CORP,NO,325,Chemicals,"","","","","","",325320,"","","","","",1322220812592,Quintozene,NO,0000082688,82-68-8,9373,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90567.000000,0.000000,0.000000,0.000000,0.000000,90567.000000,0.000000,90567.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90567.000000,90567.000000,"",PRODUCTION,1.000000
